Order_Id,Type,Order_Date(DateOrders),Shipping_Date(DateOrders),Days_for_Shipment(scheduled),Days_for_Shipping(real),Delivery_Status,Late_Delivery_Risk,Shipping_Mode,Order_Item_Quantity,Order_Item_Discount_Rate,Product_Category_Id,Order_Region,Customer_Country,Customer_Segment,Delivery_Delay,On_Time_Delivery,Order_Month
75957,Transfer,2025-01-13,2025-01-16,2,3,Late delivery,1,Second Class,1,0.150000006,74,Oceania,Puerto Rico,Corporate,1,0,1
75956,Transfer,2025-01-13,2025-01-15,2,2,Shipping on time,0,Second Class,1,0.159999996,74,Oceania,Puerto Rico,Corporate,0,1,1
75955,Transfer,2025-01-13,2025-01-19,2,6,Late delivery,1,Second Class,1,0.170000002,74,Southeast Asia,EE. UU.,Consumer,4,0,1
75954,Debit,2025-01-13,2025-01-18,4,5,Late delivery,1,Standard Class,1,0.180000007,74,Southeast Asia,EE. UU.,Home Office,1,0,1
75953,Payment,2025-01-13,2025-01-15,1,2,Late delivery,1,First Class,1,0.200000003,74,Eastern Asia,EE. UU.,Home Office,1,0,1
75952,Transfer,2025-01-13,2025-01-16,2,3,Late delivery,1,Second Class,1,0.25,74,Southeast Asia,EE. UU.,Corporate,1,0,1
75951,Payment,2025-01-13,2025-01-15,1,2,Late delivery,1,First Class,1,0.0,74,Oceania,Puerto Rico,Corporate,1,0,1
75950,Payment,2025-01-13,2025-01-15,1,2,Late delivery,1,First Class,1,0.01,74,Oceania,EE. UU.,Consumer,1,0,1
75949,Transfer,2025-01-13,2025-01-18,2,5,Shipping canceled,0,Second Class,1,0.02,74,Oceania,Puerto Rico,Consumer,3,0,1
75948,Debit,2025-01-13,2025-01-15,1,2,Late delivery,1,First Class,1,0.029999999,74,Oceania,EE. UU.,Consumer,1,0,1
75947,Transfer,2025-01-13,2025-01-15,1,2,Late delivery,1,First Class,1,0.039999999,74,Oceania,EE. UU.,Consumer,1,0,1
75946,Payment,2025-01-13,2025-01-15,1,2,Late delivery,1,First Class,1,0.050000001,74,Oceania,Puerto Rico,Consumer,1,0,1
75945,Cash,2025-01-13,2025-01-19,4,6,Late delivery,1,Standard Class,1,0.059999999,74,Oceania,EE. UU.,Consumer,2,0,1
75944,Payment,2025-01-13,2025-01-18,4,5,Late delivery,1,Standard Class,1,0.07,74,South Asia,Puerto Rico,Home Office,1,0,1
75943,Debit,2025-01-13,2025-01-17,4,4,Shipping on time,0,Standard Class,1,0.090000004,74,South Asia,Puerto Rico,Home Office,0,1,1
75942,Transfer,2025-01-13,2025-01-16,4,3,Advance shipping,0,Standard Class,1,0.100000001,74,South Asia,Puerto Rico,Consumer,-1,1,1
75941,Transfer,2025-01-13,2025-01-15,4,2,Advance shipping,0,Standard Class,1,0.119999997,74,South Asia,EE. UU.,Consumer,-2,1,1
75940,Debit,2025-01-13,2025-01-19,4,6,Late delivery,1,Standard Class,1,0.129999995,74,South Asia,EE. UU.,Consumer,2,0,1
76040,Transfer,2025-01-14,2025-01-20,4,6,Shipping canceled,0,Standard Class,1,0.01,74,Oceania,EE. UU.,Consumer,2,0,1
76039,Payment,2025-01-14,2025-01-19,4,5,Late delivery,1,Standard Class,1,0.02,74,Oceania,EE. UU.,Consumer,1,0,1
76038,Transfer,2025-01-14,2025-01-18,2,4,Late delivery,1,Second Class,1,0.029999999,74,Oceania,Puerto Rico,Consumer,2,0,1
76037,Debit,2025-01-14,2025-01-16,1,2,Late delivery,1,First Class,1,0.039999999,74,Oceania,EE. UU.,Consumer,1,0,1
76036,Payment,2025-01-14,2025-01-16,2,2,Shipping on time,0,Second Class,1,0.050000001,74,South Asia,EE. UU.,Consumer,0,1,1
76035,Debit,2025-01-14,2025-01-16,1,2,Late delivery,1,First Class,1,0.059999999,74,Southeast Asia,Puerto Rico,Consumer,1,0,1
76034,Cash,2025-01-14,2025-01-16,1,2,Late delivery,1,First Class,1,0.07,74,Southeast Asia,EE. UU.,Consumer,1,0,1
76033,Debit,2025-01-14,2025-01-18,4,4,Shipping on time,0,Standard Class,1,0.090000004,74,Southeast Asia,Puerto Rico,Corporate,0,1,1
76032,Payment,2025-01-14,2025-01-17,4,3,Advance shipping,0,Standard Class,1,0.100000001,74,Oceania,EE. UU.,Corporate,-1,1,1
76031,Payment,2025-01-14,2025-01-16,4,2,Advance shipping,0,Standard Class,1,0.119999997,74,Oceania,Puerto Rico,Home Office,-2,1,1
76030,Debit,2025-01-14,2025-01-20,4,6,Late delivery,1,Standard Class,1,0.129999995,74,Oceania,EE. UU.,Consumer,2,0,1
76029,Transfer,2025-01-14,2025-01-19,2,5,Late delivery,1,Second Class,1,0.150000006,74,Southeast Asia,Puerto Rico,Consumer,3,0,1
76028,Payment,2025-01-14,2025-01-18,4,4,Shipping on time,0,Standard Class,1,0.159999996,74,Southeast Asia,EE. UU.,Consumer,0,1,1
76027,Debit,2025-01-14,2025-01-17,4,3,Advance shipping,0,Standard Class,1,0.170000002,74,Southeast Asia,EE. UU.,Consumer,-1,1,1
76026,Transfer,2025-01-14,2025-01-16,2,2,Shipping on time,0,Second Class,1,0.180000007,74,Southeast Asia,Puerto Rico,Consumer,0,1,1
76025,Payment,2025-01-14,2025-01-20,2,6,Late delivery,1,Second Class,1,0.200000003,74,Southeast Asia,EE. UU.,Consumer,4,0,1
76024,Transfer,2025-01-14,2025-01-19,4,5,Late delivery,1,Standard Class,1,0.25,74,Southeast Asia,EE. UU.,Consumer,1,0,1
76023,Transfer,2025-01-14,2025-01-18,2,4,Shipping canceled,0,Second Class,1,0.0,74,Oceania,Puerto Rico,Home Office,2,0,1
76022,Transfer,2025-01-14,2025-01-17,4,3,Advance shipping,0,Standard Class,1,0.01,74,Oceania,Puerto Rico,Home Office,-1,1,1
76021,Debit,2025-01-14,2025-01-16,2,2,Shipping on time,0,Second Class,1,0.02,74,Oceania,EE. UU.,Home Office,0,1,1
76020,Debit,2025-01-14,2025-01-20,4,6,Late delivery,1,Standard Class,1,0.029999999,74,Eastern Asia,Puerto Rico,Home Office,2,0,1
76019,Debit,2025-01-14,2025-01-19,4,5,Late delivery,1,Standard Class,1,0.039999999,74,Southeast Asia,EE. UU.,Home Office,1,0,1
76018,Payment,2025-01-14,2025-01-18,4,4,Shipping on time,0,Standard Class,1,0.050000001,74,South Asia,Puerto Rico,Home Office,0,1,1
76017,Debit,2025-01-14,2025-01-17,4,3,Advance shipping,0,Standard Class,1,0.059999999,74,South Asia,EE. UU.,Home Office,-1,1,1
76016,Debit,2025-01-14,2025-01-16,4,2,Advance shipping,0,Standard Class,1,0.07,74,South Asia,EE. UU.,Home Office,-2,1,1
76015,Debit,2025-01-14,2025-01-20,4,6,Late delivery,1,Standard Class,1,0.090000004,74,Eastern Asia,Puerto Rico,Consumer,2,0,1
76014,Debit,2025-01-14,2025-01-19,4,5,Late delivery,1,Standard Class,1,0.100000001,74,Eastern Asia,EE. UU.,Consumer,1,0,1
76013,Transfer,2025-01-14,2025-01-18,4,4,Shipping on time,0,Standard Class,1,0.119999997,74,Eastern Asia,EE. UU.,Consumer,0,1,1
76012,Payment,2025-01-14,2025-01-17,4,3,Advance shipping,0,Standard Class,1,0.129999995,74,Eastern Asia,Puerto Rico,Consumer,-1,1,1
76011,Debit,2025-01-14,2025-01-16,4,2,Advance shipping,0,Standard Class,1,0.150000006,74,Eastern Asia,EE. UU.,Consumer,-2,1,1
76010,Debit,2025-01-14,2025-01-20,4,6,Late delivery,1,Standard Class,1,0.159999996,74,Eastern Asia,Puerto Rico,Consumer,2,0,1
76009,Transfer,2025-01-14,2025-01-19,4,5,Late delivery,1,Standard Class,1,0.170000002,74,Eastern Asia,EE. UU.,Corporate,1,0,1
76008,Payment,2025-01-14,2025-01-18,2,4,Late delivery,1,Second Class,1,0.180000007,74,Oceania,Puerto Rico,Corporate,2,0,1
76007,Debit,2025-01-14,2025-01-17,2,3,Late delivery,1,Second Class,1,0.200000003,74,Oceania,EE. UU.,Consumer,1,0,1
76006,Debit,2025-01-14,2025-01-16,4,2,Advance shipping,0,Standard Class,1,0.25,74,Oceania,Puerto Rico,Consumer,-2,1,1
76005,Payment,2025-01-14,2025-01-20,4,6,Late delivery,1,Standard Class,1,0.0,74,Oceania,EE. UU.,Corporate,2,0,1
76004,Transfer,2025-01-14,2025-01-19,4,5,Late delivery,1,Standard Class,1,0.01,74,Eastern Asia,Puerto Rico,Corporate,1,0,1
76003,Transfer,2025-01-14,2025-01-16,1,2,Late delivery,1,First Class,1,0.02,74,Eastern Asia,EE. UU.,Corporate,1,0,1
76002,Payment,2025-01-14,2025-01-17,2,3,Late delivery,1,Second Class,1,0.029999999,74,Eastern Asia,Puerto Rico,Corporate,1,0,1
76001,Transfer,2025-01-14,2025-01-16,2,2,Shipping on time,0,Second Class,1,0.039999999,74,Eastern Asia,EE. UU.,Home Office,0,1,1
76000,Debit,2025-01-14,2025-01-20,2,6,Late delivery,1,Second Class,1,0.050000001,74,Eastern Asia,Puerto Rico,Home Office,4,0,1
75999,Debit,2025-01-14,2025-01-14,0,0,Shipping on time,0,Same Day,1,0.059999999,74,Eastern Asia,EE. UU.,Corporate,0,1,1
75998,Transfer,2025-01-14,2025-01-14,0,0,Shipping on time,0,Same Day,1,0.07,74,Southeast Asia,Puerto Rico,Corporate,0,1,1
75997,Debit,2025-01-14,2025-01-14,0,0,Shipping on time,0,Same Day,1,0.090000004,74,Oceania,EE. UU.,Consumer,0,1,1
75996,Debit,2025-01-14,2025-01-14,0,0,Shipping on time,0,Same Day,1,0.100000001,74,Oceania,Puerto Rico,Corporate,0,1,1
75995,Debit,2025-01-14,2025-01-20,4,6,Late delivery,1,Standard Class,1,0.119999997,74,Oceania,EE. UU.,Consumer,2,0,1
75994,Transfer,2025-01-14,2025-01-19,4,5,Late delivery,1,Standard Class,1,0.129999995,74,Southeast Asia,Puerto Rico,Corporate,1,0,1
75993,Payment,2025-01-14,2025-01-18,4,4,Shipping on time,0,Standard Class,1,0.150000006,74,Southeast Asia,EE. UU.,Consumer,0,1,1
75992,Payment,2025-01-14,2025-01-17,4,3,Advance shipping,0,Standard Class,1,0.159999996,74,Southeast Asia,Puerto Rico,Consumer,-1,1,1
75991,Cash,2025-01-14,2025-01-16,4,2,Advance shipping,0,Standard Class,1,0.170000002,74,Southeast Asia,EE. UU.,Consumer,-2,1,1
75990,Payment,2025-01-14,2025-01-20,4,6,Late delivery,1,Standard Class,1,0.180000007,74,Oceania,Puerto Rico,Consumer,2,0,1
75989,Debit,2025-01-14,2025-01-19,4,5,Late delivery,1,Standard Class,1,0.200000003,74,Southeast Asia,EE. UU.,Home Office,1,0,1
75988,Payment,2025-01-14,2025-01-18,4,4,Shipping on time,0,Standard Class,1,0.25,74,Eastern Asia,Puerto Rico,Consumer,0,1,1
75987,Transfer,2025-01-14,2025-01-17,2,3,Shipping canceled,0,Second Class,1,0.0,74,Eastern Asia,EE. UU.,Consumer,1,0,1
75986,Payment,2025-01-14,2025-01-16,2,2,Shipping on time,0,Second Class,1,0.01,74,South Asia,Puerto Rico,Consumer,0,1,1
75985,Payment,2025-01-14,2025-01-16,1,2,Late delivery,1,First Class,1,0.02,74,Eastern Asia,EE. UU.,Corporate,1,0,1
75984,Transfer,2025-01-14,2025-01-16,1,2,Late delivery,1,First Class,1,0.029999999,74,Eastern Asia,EE. UU.,Corporate,1,0,1
75983,Debit,2025-01-14,2025-01-16,1,2,Late delivery,1,First Class,1,0.039999999,74,Eastern Asia,EE. UU.,Corporate,1,0,1
75982,Transfer,2025-01-14,2025-01-17,2,3,Shipping canceled,0,Second Class,1,0.050000001,74,Southeast Asia,EE. UU.,Corporate,1,0,1
75981,Debit,2025-01-14,2025-01-16,1,2,Late delivery,1,First Class,1,0.059999999,74,Eastern Asia,Puerto Rico,Consumer,1,0,1
75980,Debit,2025-01-14,2025-01-16,1,2,Late delivery,1,First Class,1,0.07,74,Eastern Asia,EE. UU.,Consumer,1,0,1
75979,Debit,2025-01-14,2025-01-16,1,2,Late delivery,1,First Class,1,0.090000004,74,Eastern Asia,Puerto Rico,Consumer,1,0,1
75978,Transfer,2025-01-14,2025-01-18,4,4,Shipping on time,0,Standard Class,1,0.100000001,74,Southeast Asia,EE. UU.,Consumer,0,1,1
75977,Transfer,2025-01-14,2025-01-17,4,3,Advance shipping,0,Standard Class,1,0.119999997,74,South Asia,EE. UU.,Consumer,-1,1,1
75976,Debit,2025-01-14,2025-01-16,4,2,Advance shipping,0,Standard Class,1,0.129999995,74,South Asia,Puerto Rico,Consumer,-2,1,1
75975,Transfer,2025-01-14,2025-01-20,4,6,Shipping canceled,0,Standard Class,1,0.150000006,74,South Asia,EE. UU.,Consumer,2,0,1
75974,Payment,2025-01-14,2025-01-19,4,5,Late delivery,1,Standard Class,1,0.159999996,74,South Asia,Puerto Rico,Consumer,1,0,1
75973,Transfer,2025-01-14,2025-01-18,4,4,Shipping on time,0,Standard Class,1,0.170000002,74,Oceania,EE. UU.,Consumer,0,1,1
75972,Debit,2025-01-14,2025-01-17,4,3,Advance shipping,0,Standard Class,1,0.180000007,74,Oceania,Puerto Rico,Consumer,-1,1,1
76108,Payment,2025-01-15,2025-01-19,4,4,Shipping on time,0,Standard Class,1,0.050000001,74,Oceania,Puerto Rico,Home Office,0,1,1
76107,Payment,2025-01-15,2025-01-18,4,3,Advance shipping,0,Standard Class,1,0.059999999,74,Southeast Asia,EE. UU.,Consumer,-1,1,1
76106,Payment,2025-01-15,2025-01-17,4,2,Advance shipping,0,Standard Class,1,0.07,74,Southeast Asia,Puerto Rico,Consumer,-2,1,1
76105,Payment,2025-01-15,2025-01-21,2,6,Late delivery,1,Second Class,1,0.090000004,74,South Asia,EE. UU.,Consumer,4,0,1
76104,Debit,2025-01-15,2025-01-20,2,5,Late delivery,1,Second Class,1,0.100000001,74,Oceania,Puerto Rico,Consumer,3,0,1
76103,Debit,2025-01-15,2025-01-19,2,4,Late delivery,1,Second Class,1,0.119999997,74,Oceania,EE. UU.,Consumer,2,0,1
76102,Debit,2025-01-15,2025-01-18,4,3,Advance shipping,0,Standard Class,1,0.129999995,74,Oceania,EE. UU.,Consumer,-1,1,1
76101,Cash,2025-01-15,2025-01-17,4,2,Advance shipping,0,Standard Class,1,0.150000006,74,South Asia,Puerto Rico,Consumer,-2,1,1
76100,Transfer,2025-01-15,2025-01-21,4,6,Late delivery,1,Standard Class,1,0.159999996,74,Southeast Asia,EE. UU.,Consumer,2,0,1
76099,Debit,2025-01-15,2025-01-20,4,5,Late delivery,1,Standard Class,1,0.170000002,74,Oceania,Puerto Rico,Consumer,1,0,1
76098,Transfer,2025-01-15,2025-01-19,4,4,Shipping on time,0,Standard Class,1,0.180000007,74,Eastern Asia,EE. UU.,Consumer,0,1,1
76097,Debit,2025-01-15,2025-01-17,1,2,Late delivery,1,First Class,1,0.200000003,74,Eastern Asia,Puerto Rico,Consumer,1,0,1
76096,Payment,2025-01-15,2025-01-17,1,2,Late delivery,1,First Class,1,0.25,74,South Asia,EE. UU.,Home Office,1,0,1
76095,Cash,2025-01-15,2025-01-21,2,6,Late delivery,1,Second Class,1,0.0,74,South Asia,Puerto Rico,Consumer,4,0,1
76094,Debit,2025-01-15,2025-01-20,2,5,Late delivery,1,Second Class,1,0.01,74,South Asia,EE. UU.,Home Office,3,0,1
76093,Debit,2025-01-15,2025-01-19,2,4,Late delivery,1,Second Class,1,0.02,74,Southeast Asia,Puerto Rico,Home Office,2,0,1
76092,Debit,2025-01-15,2025-01-17,1,2,Late delivery,1,First Class,1,0.029999999,74,Southeast Asia,EE. UU.,Consumer,1,0,1
76091,Debit,2025-01-15,2025-01-17,4,2,Advance shipping,0,Standard Class,1,0.039999999,74,Southeast Asia,Puerto Rico,Consumer,-2,1,1
76090,Debit,2025-01-15,2025-01-21,4,6,Late delivery,1,Standard Class,1,0.050000001,74,Southeast Asia,EE. UU.,Consumer,2,0,1
76089,Payment,2025-01-15,2025-01-20,4,5,Late delivery,1,Standard Class,1,0.059999999,74,Oceania,Puerto Rico,Consumer,1,0,1
76088,Debit,2025-01-15,2025-01-19,4,4,Shipping on time,0,Standard Class,1,0.07,74,Southeast Asia,EE. UU.,Consumer,0,1,1
76087,Debit,2025-01-15,2025-01-18,4,3,Advance shipping,0,Standard Class,1,0.090000004,74,Southeast Asia,EE. UU.,Corporate,-1,1,1
76086,Debit,2025-01-15,2025-01-17,4,2,Advance shipping,0,Standard Class,1,0.100000001,74,Southeast Asia,Puerto Rico,Corporate,-2,1,1
76085,Cash,2025-01-15,2025-01-21,4,6,Late delivery,1,Standard Class,1,0.119999997,74,Eastern Asia,EE. UU.,Consumer,2,0,1
76084,Transfer,2025-01-15,2025-01-20,4,5,Late delivery,1,Standard Class,1,0.129999995,74,Eastern Asia,Puerto Rico,Consumer,1,0,1
76083,Transfer,2025-01-15,2025-01-19,2,4,Late delivery,1,Second Class,1,0.150000006,74,Eastern Asia,EE. UU.,Consumer,2,0,1
76082,Debit,2025-01-15,2025-01-17,1,2,Late delivery,1,First Class,1,0.159999996,74,Eastern Asia,Puerto Rico,Consumer,1,0,1
76081,Cash,2025-01-15,2025-01-17,1,2,Late delivery,1,First Class,1,0.170000002,74,Oceania,EE. UU.,Corporate,1,0,1
76080,Debit,2025-01-15,2025-01-21,2,6,Late delivery,1,Second Class,1,0.180000007,74,Oceania,EE. UU.,Corporate,4,0,1
76079,Debit,2025-01-15,2025-01-20,2,5,Late delivery,1,Second Class,1,0.200000003,74,South Asia,Puerto Rico,Corporate,3,0,1
76078,Cash,2025-01-15,2025-01-19,2,4,Late delivery,1,Second Class,1,0.25,74,South Asia,EE. UU.,Corporate,2,0,1
76077,Payment,2025-01-15,2025-01-16,0,1,Late delivery,1,Same Day,1,0.0,74,Southeast Asia,EE. UU.,Corporate,1,0,1
76076,Payment,2025-01-15,2025-01-17,4,2,Advance shipping,0,Standard Class,1,0.01,74,Southeast Asia,Puerto Rico,Corporate,-2,1,1
76075,Payment,2025-01-15,2025-01-21,4,6,Late delivery,1,Standard Class,1,0.02,74,Eastern Asia,EE. UU.,Corporate,2,0,1
76074,Payment,2025-01-15,2025-01-20,4,5,Late delivery,1,Standard Class,1,0.029999999,74,Eastern Asia,Puerto Rico,Home Office,1,0,1
76073,Debit,2025-01-15,2025-01-19,4,4,Shipping on time,0,Standard Class,1,0.039999999,74,Southeast Asia,EE. UU.,Home Office,0,1,1
76072,Debit,2025-01-15,2025-01-18,4,3,Advance shipping,0,Standard Class,1,0.050000001,74,Southeast Asia,Puerto Rico,Corporate,-1,1,1
76071,Debit,2025-01-15,2025-01-17,4,2,Advance shipping,0,Standard Class,1,0.059999999,74,Southeast Asia,EE. UU.,Home Office,-2,1,1
76070,Debit,2025-01-15,2025-01-21,4,6,Late delivery,1,Standard Class,1,0.07,74,Southeast Asia,EE. UU.,Home Office,2,0,1
76069,Transfer,2025-01-15,2025-01-20,4,5,Shipping canceled,0,Standard Class,1,0.090000004,74,Southeast Asia,EE. UU.,Home Office,1,0,1
76068,Debit,2025-01-15,2025-01-19,4,4,Shipping on time,0,Standard Class,1,0.100000001,74,Southeast Asia,Puerto Rico,Home Office,0,1,1
76067,Payment,2025-01-15,2025-01-18,4,3,Advance shipping,0,Standard Class,1,0.119999997,74,Southeast Asia,EE. UU.,Corporate,-1,1,1
76066,Transfer,2025-01-15,2025-01-17,4,2,Advance shipping,0,Standard Class,1,0.129999995,74,Southeast Asia,EE. UU.,Corporate,-2,1,1
76065,Debit,2025-01-15,2025-01-21,4,6,Late delivery,1,Standard Class,1,0.150000006,74,Southeast Asia,Puerto Rico,Home Office,2,0,1
76064,Debit,2025-01-15,2025-01-20,4,5,Late delivery,1,Standard Class,1,0.159999996,74,Southeast Asia,EE. UU.,Home Office,1,0,1
76063,Payment,2025-01-15,2025-01-17,1,2,Late delivery,1,First Class,1,0.170000002,74,Oceania,EE. UU.,Home Office,1,0,1
76062,Payment,2025-01-15,2025-01-18,4,3,Advance shipping,0,Standard Class,1,0.180000007,74,Oceania,Puerto Rico,Home Office,-1,1,1
76061,Transfer,2025-01-15,2025-01-17,4,2,Shipping canceled,0,Standard Class,1,0.200000003,74,Oceania,EE. UU.,Home Office,-2,1,1
76060,Debit,2025-01-15,2025-01-21,4,6,Late delivery,1,Standard Class,1,0.25,74,Southeast Asia,Puerto Rico,Home Office,2,0,1
76059,Debit,2025-01-15,2025-01-20,4,5,Late delivery,1,Standard Class,1,0.0,74,Southeast Asia,EE. UU.,Home Office,1,0,1
76058,Debit,2025-01-15,2025-01-19,4,4,Shipping on time,0,Standard Class,1,0.01,74,Eastern Asia,EE. UU.,Home Office,0,1,1
76057,Transfer,2025-01-15,2025-01-18,4,3,Advance shipping,0,Standard Class,1,0.02,74,Eastern Asia,Puerto Rico,Home Office,-1,1,1
76056,Payment,2025-01-15,2025-01-17,4,2,Advance shipping,0,Standard Class,1,0.029999999,74,Eastern Asia,EE. UU.,Home Office,-2,1,1
76055,Payment,2025-01-15,2025-01-21,4,6,Late delivery,1,Standard Class,1,0.039999999,74,Southeast Asia,Puerto Rico,Home Office,2,0,1
76054,Debit,2025-01-15,2025-01-20,4,5,Late delivery,1,Standard Class,1,0.050000001,74,Eastern Asia,EE. UU.,Home Office,1,0,1
76053,Payment,2025-01-15,2025-01-19,2,4,Late delivery,1,Second Class,1,0.059999999,74,Oceania,Puerto Rico,Consumer,2,0,1
76052,Debit,2025-01-15,2025-01-18,2,3,Late delivery,1,Second Class,1,0.07,74,Oceania,EE. UU.,Home Office,1,0,1
76051,Transfer,2025-01-15,2025-01-17,1,2,Late delivery,1,First Class,1,0.090000004,74,Oceania,EE. UU.,Consumer,1,0,1
76050,Cash,2025-01-15,2025-01-17,1,2,Late delivery,1,First Class,1,0.100000001,74,South Asia,Puerto Rico,Consumer,1,0,1
76049,Transfer,2025-01-15,2025-01-20,4,5,Late delivery,1,Standard Class,1,0.119999997,74,Southeast Asia,EE. UU.,Consumer,1,0,1
76048,Payment,2025-01-15,2025-01-19,4,4,Shipping on time,0,Standard Class,1,0.129999995,74,Southeast Asia,Puerto Rico,Consumer,0,1,1
76047,Debit,2025-01-15,2025-01-18,4,3,Advance shipping,0,Standard Class,1,0.150000006,74,South Asia,EE. UU.,Corporate,-1,1,1
76046,Debit,2025-01-15,2025-01-17,4,2,Advance shipping,0,Standard Class,1,0.159999996,74,South Asia,Puerto Rico,Consumer,-2,1,1
76045,Debit,2025-01-15,2025-01-21,4,6,Late delivery,1,Standard Class,1,0.170000002,74,South Asia,EE. UU.,Consumer,2,0,1
76044,Debit,2025-01-15,2025-01-20,4,5,Late delivery,1,Standard Class,1,0.180000007,74,South Asia,EE. UU.,Consumer,1,0,1
76043,Cash,2025-01-15,2025-01-19,4,4,Shipping on time,0,Standard Class,1,0.200000003,74,Eastern Asia,EE. UU.,Consumer,0,1,1
76042,Cash,2025-01-15,2025-01-18,4,3,Advance shipping,0,Standard Class,1,0.25,74,Eastern Asia,Puerto Rico,Consumer,-1,1,1
76041,Cash,2025-01-15,2025-01-17,4,2,Advance shipping,0,Standard Class,1,0.0,74,Eastern Asia,EE. UU.,Consumer,-2,1,1
76177,Cash,2025-01-16,2025-01-19,4,3,Advance shipping,0,Standard Class,1,0.090000004,74,Southeast Asia,EE. UU.,Corporate,-1,1,1
76176,Debit,2025-01-16,2025-01-18,4,2,Advance shipping,0,Standard Class,1,0.100000001,74,Southeast Asia,Puerto Rico,Corporate,-2,1,1
76175,Payment,2025-01-16,2025-01-22,4,6,Late delivery,1,Standard Class,1,0.119999997,74,Southeast Asia,EE. UU.,Consumer,2,0,1
76174,Debit,2025-01-16,2025-01-18,1,2,Late delivery,1,First Class,1,0.129999995,74,Oceania,EE. UU.,Consumer,1,0,1
76173,Debit,2025-01-16,2025-01-18,1,2,Late delivery,1,First Class,1,0.150000006,74,Oceania,Puerto Rico,Consumer,1,0,1
76172,Transfer,2025-01-16,2025-01-18,1,2,Late delivery,1,First Class,1,0.159999996,74,Oceania,EE. UU.,Consumer,1,0,1
76171,Debit,2025-01-16,2025-01-18,1,2,Late delivery,1,First Class,1,0.170000002,74,Oceania,EE. UU.,Consumer,1,0,1
76170,Debit,2025-01-16,2025-01-18,1,2,Late delivery,1,First Class,1,0.180000007,74,Oceania,Puerto Rico,Consumer,1,0,1
76169,Transfer,2025-01-16,2025-01-21,4,5,Shipping canceled,0,Standard Class,1,0.200000003,74,Eastern Asia,EE. UU.,Consumer,1,0,1
76168,Payment,2025-01-16,2025-01-20,4,4,Shipping on time,0,Standard Class,1,0.25,74,Eastern Asia,EE. UU.,Consumer,0,1,1
76167,Transfer,2025-01-16,2025-01-19,4,3,Advance shipping,0,Standard Class,1,0.0,74,South Asia,Puerto Rico,Consumer,-1,1,1
76166,Transfer,2025-01-16,2025-01-18,4,2,Advance shipping,0,Standard Class,1,0.01,74,South Asia,EE. UU.,Consumer,-2,1,1
76165,Debit,2025-01-16,2025-01-22,4,6,Late delivery,1,Standard Class,1,0.02,74,Eastern Asia,EE. UU.,Consumer,2,0,1
76164,Cash,2025-01-16,2025-01-21,4,5,Late delivery,1,Standard Class,1,0.029999999,74,South Asia,EE. UU.,Corporate,1,0,1
76163,Cash,2025-01-16,2025-01-20,4,4,Shipping on time,0,Standard Class,1,0.039999999,74,South Asia,Puerto Rico,Consumer,0,1,1
76162,Transfer,2025-01-16,2025-01-19,4,3,Advance shipping,0,Standard Class,1,0.050000001,74,South Asia,EE. UU.,Corporate,-1,1,1
76161,Debit,2025-01-16,2025-01-18,4,2,Advance shipping,0,Standard Class,1,0.059999999,74,Southeast Asia,Puerto Rico,Corporate,-2,1,1
76160,Transfer,2025-01-16,2025-01-22,4,6,Late delivery,1,Standard Class,1,0.07,74,Southeast Asia,EE. UU.,Consumer,2,0,1
76159,Cash,2025-01-16,2025-01-21,4,5,Late delivery,1,Standard Class,1,0.090000004,74,Eastern Asia,EE. UU.,Corporate,1,0,1
76158,Payment,2025-01-16,2025-01-20,4,4,Shipping on time,0,Standard Class,1,0.100000001,74,Oceania,EE. UU.,Corporate,0,1,1
76157,Cash,2025-01-16,2025-01-19,4,3,Advance shipping,0,Standard Class,1,0.119999997,74,Oceania,Puerto Rico,Home Office,-1,1,1
76156,Transfer,2025-01-16,2025-01-18,4,2,Advance shipping,0,Standard Class,1,0.129999995,74,Oceania,EE. UU.,Consumer,-2,1,1
76155,Debit,2025-01-16,2025-01-22,4,6,Late delivery,1,Standard Class,1,0.150000006,74,Oceania,EE. UU.,Consumer,2,0,1
76154,Transfer,2025-01-16,2025-01-21,4,5,Late delivery,1,Standard Class,1,0.159999996,74,Oceania,Puerto Rico,Consumer,1,0,1
