Order_Id,Supplier_Name,Supplier_Country,Product_Name,Order_Item_Quantity,Expected_Delivery_Date,Actual_Delivery_Date,Days_Delayed
77189,DataLink,South Korea,USB Hub,1,02-02-2025,05-02-2025,3
77185,DataLink,South Korea,USB Hub,1,04-02-2025,06-02-2025,2
77148,DataLink,South Korea,USB Hub,1,01-02-2025,02-02-2025,1
77142,DataLink,South Korea,USB Hub,1,04-02-2025,03-02-2025,-1
77192,DataLink,South Korea,USB Hub,1,04-02-2025,03-02-2025,-1
77200,DataLink,South Korea,USB Hub,1,04-02-2025,06-02-2025,2
77171,DataLink,South Korea,USB Hub,1,04-02-2025,02-02-2025,-2
77195,DataLink,South Korea,USB Hub,1,01-02-2025,02-02-2025,1
77182,DataLink,South Korea,USB Hub,1,02-02-2025,03-02-2025,1
77177,DataLink,South Korea,USB Hub,1,04-02-2025,03-02-2025,-1
77160,DataLink,South Korea,USB Hub,1,04-02-2025,06-02-2025,2
75903,BrewMaster,Italy,Coffee Maker,1,02-02-2025,03-02-2025,1
75902,BrewMaster,Italy,Coffee Maker,1,01-02-2025,02-02-2025,1
75901,BrewMaster,Italy,Coffee Maker,1,01-02-2025,02-02-2025,1
75900,BrewMaster,Italy,Coffee Maker,1,01-02-2025,02-02-2025,1
75899,BrewMaster,Italy,Coffee Maker,1,01-02-2025,02-02-2025,1
75898,BrewMaster,Italy,Coffee Maker,1,05-02-2025,05-02-2025,0
75897,BrewMaster,Italy,Coffee Maker,1,05-02-2025,04-02-2025,-1
75896,BrewMaster,Italy,Coffee Maker,1,05-02-2025,03-02-2025,-2
75895,BrewMaster,Italy,Coffee Maker,1,05-02-2025,07-02-2025,2
75894,BrewMaster,Italy,Coffee Maker,1,03-02-2025,06-02-2025,3
75893,BrewMaster,Italy,Coffee Maker,1,05-02-2025,05-02-2025,0
75892,BrewMaster,Italy,Coffee Maker,1,05-02-2025,04-02-2025,-1
75891,BrewMaster,Italy,Coffee Maker,1,05-02-2025,03-02-2025,-2
75890,BrewMaster,Italy,Coffee Maker,1,03-02-2025,07-02-2025,4
75889,BrewMaster,Italy,Coffee Maker,1,05-02-2025,06-02-2025,1
75888,BrewMaster,Italy,Coffee Maker,1,05-02-2025,05-02-2025,0
75887,BrewMaster,Italy,Coffee Maker,1,05-02-2025,04-02-2025,-1
75886,BrewMaster,Italy,Coffee Maker,1,05-02-2025,03-02-2025,-2
75885,BrewMaster,Italy,Coffee Maker,1,03-02-2025,07-02-2025,4
75884,BrewMaster,Italy,Coffee Maker,1,05-02-2025,06-02-2025,1
75883,BrewMaster,Italy,Coffee Maker,1,02-02-2025,03-02-2025,1
75882,BrewMaster,Italy,Coffee Maker,1,05-02-2025,04-02-2025,-1
75881,BrewMaster,Italy,Coffee Maker,1,05-02-2025,03-02-2025,-2
75880,BrewMaster,Italy,Coffee Maker,1,05-02-2025,07-02-2025,2
75879,BrewMaster,Italy,Coffee Maker,1,05-02-2025,06-02-2025,1
75878,BrewMaster,Italy,Coffee Maker,1,05-02-2025,05-02-2025,0
75877,BrewMaster,Italy,Coffee Maker,1,05-02-2025,04-02-2025,-1
75876,BrewMaster,Italy,Coffee Maker,1,05-02-2025,03-02-2025,-2
75875,BrewMaster,Italy,Coffee Maker,1,03-02-2025,07-02-2025,4
75874,BrewMaster,Italy,Coffee Maker,1,05-02-2025,06-02-2025,1
75873,BrewMaster,Italy,Coffee Maker,1,05-02-2025,05-02-2025,0
75872,BrewMaster,Italy,Coffee Maker,1,05-02-2025,04-02-2025,-1
75871,BrewMaster,Italy,Coffee Maker,1,02-02-2025,03-02-2025,1
75870,BrewMaster,Italy,Coffee Maker,1,02-02-2025,03-02-2025,1
75869,BrewMaster,Italy,Coffee Maker,1,02-02-2025,03-02-2025,1
75868,BrewMaster,Italy,Coffee Maker,1,02-02-2025,03-02-2025,1
75867,BrewMaster,Italy,Coffee Maker,1,01-02-2025,01-02-2025,0
75866,BrewMaster,Italy,Coffee Maker,1,01-02-2025,01-02-2025,0
75865,BrewMaster,Italy,Coffee Maker,1,01-02-2025,01-02-2025,0
75864,BrewMaster,Italy,Coffee Maker,1,05-02-2025,06-02-2025,1
75863,BrewMaster,Italy,Coffee Maker,1,05-02-2025,05-02-2025,0
75862,BrewMaster,Italy,Coffee Maker,1,05-02-2025,04-02-2025,-1
75861,BrewMaster,Italy,Coffee Maker,1,05-02-2025,03-02-2025,-2
75860,BrewMaster,Italy,Coffee Maker,1,05-02-2025,07-02-2025,2
75859,BrewMaster,Italy,Coffee Maker,1,05-02-2025,06-02-2025,1
75858,BrewMaster,Italy,Coffee Maker,1,03-02-2025,05-02-2025,2
75857,BrewMaster,Italy,Coffee Maker,1,05-02-2025,04-02-2025,-1
75856,BrewMaster,Italy,Coffee Maker,1,03-02-2025,03-02-2025,0
75855,BrewMaster,Italy,Coffee Maker,1,02-02-2025,03-02-2025,1
75854,BrewMaster,Italy,Coffee Maker,1,03-02-2025,06-02-2025,3
75853,BrewMaster,Italy,Coffee Maker,1,03-02-2025,05-02-2025,2
75852,BrewMaster,Italy,Coffee Maker,1,05-02-2025,04-02-2025,-1
75851,BrewMaster,Italy,Coffee Maker,1,05-02-2025,03-02-2025,-2
75850,BrewMaster,Italy,Coffee Maker,1,05-02-2025,07-02-2025,2
75849,BrewMaster,Italy,Coffee Maker,1,05-02-2025,06-02-2025,1
75848,BrewMaster,Italy,Coffee Maker,1,03-02-2025,05-02-2025,2
75847,BrewMaster,Italy,Coffee Maker,1,03-02-2025,04-02-2025,1
75846,BrewMaster,Italy,Coffee Maker,1,05-02-2025,03-02-2025,-2
75845,BrewMaster,Italy,Coffee Maker,1,05-02-2025,07-02-2025,2
75844,BrewMaster,Italy,Coffee Maker,1,05-02-2025,06-02-2025,1
75843,BrewMaster,Italy,Coffee Maker,1,03-02-2025,05-02-2025,2
75842,BrewMaster,Italy,Coffee Maker,1,05-02-2025,04-02-2025,-1
75841,BrewMaster,Italy,Coffee Maker,1,05-02-2025,03-02-2025,-2
75840,BrewMaster,Italy,Coffee Maker,1,03-02-2025,07-02-2025,4
75839,BrewMaster,Italy,Coffee Maker,1,03-02-2025,06-02-2025,3
75838,BrewMaster,Italy,Coffee Maker,1,02-02-2025,03-02-2025,1
75837,BrewMaster,Italy,Coffee Maker,1,02-02-2025,03-02-2025,1
75836,BrewMaster,Italy,Coffee Maker,1,03-02-2025,03-02-2025,0
75835,BrewMaster,Italy,Coffee Maker,1,03-02-2025,07-02-2025,4
75553,AudioTech,South Korea,Headphones,1,05-02-2025,05-02-2025,0
75531,AudioTech,South Korea,Headphones,1,02-02-2025,03-02-2025,1
75505,AudioTech,South Korea,Headphones,1,03-02-2025,07-02-2025,4
75501,AudioTech,South Korea,Headphones,1,03-02-2025,03-02-2025,0
75548,AudioTech,South Korea,Headphones,1,02-02-2025,03-02-2025,1
75551,AudioTech,South Korea,Headphones,1,02-02-2025,03-02-2025,1
75529,AudioTech,South Korea,Headphones,1,02-02-2025,03-02-2025,1
75515,AudioTech,South Korea,Headphones,1,01-02-2025,01-02-2025,0
75533,AudioTech,South Korea,Headphones,1,05-02-2025,05-02-2025,0
75538,AudioTech,South Korea,Headphones,1,05-02-2025,05-02-2025,0
75560,AudioTech,South Korea,Headphones,1,02-02-2025,03-02-2025,1
75512,AudioTech,South Korea,Headphones,1,01-02-2025,01-02-2025,0
75494,AudioTech,South Korea,Headphones,1,03-02-2025,06-02-2025,3
75540,AudioTech,South Korea,Headphones,1,05-02-2025,07-02-2025,2
75536,AudioTech,South Korea,Headphones,1,05-02-2025,03-02-2025,-2
75525,AudioTech,South Korea,Headphones,1,05-02-2025,07-02-2025,2
75526,AudioTech,South Korea,Headphones,1,01-02-2025,01-02-2025,0
75496,AudioTech,South Korea,Headphones,1,05-02-2025,03-02-2025,-2
75503,AudioTech,South Korea,Headphones,1,05-02-2025,05-02-2025,0
75556,AudioTech,South Korea,Headphones,1,02-02-2025,03-02-2025,1
75511,AudioTech,South Korea,Headphones,1,01-02-2025,01-02-2025,0
75544,AudioTech,South Korea,Headphones,1,01-02-2025,02-02-2025,1
75500,AudioTech,South Korea,Headphones,1,05-02-2025,07-02-2025,2
75497,AudioTech,South Korea,Headphones,1,05-02-2025,04-02-2025,-1
75541,AudioTech,South Korea,Headphones,1,05-02-2025,03-02-2025,-2
75527,AudioTech,South Korea,Headphones,1,01-02-2025,02-02-2025,1
75546,AudioTech,South Korea,Headphones,1,03-02-2025,03-02-2025,0
75502,AudioTech,South Korea,Headphones,1,03-02-2025,04-02-2025,1
75518,AudioTech,South Korea,Headphones,1,05-02-2025,05-02-2025,0
75495,AudioTech,South Korea,Headphones,1,05-02-2025,07-02-2025,2
75547,AudioTech,South Korea,Headphones,1,03-02-2025,04-02-2025,1
75559,AudioTech,South Korea,Headphones,1,02-02-2025,03-02-2025,1
75558,AudioTech,South Korea,Headphones,1,02-02-2025,03-02-2025,1
75499,AudioTech,South Korea,Headphones,1,03-02-2025,06-02-2025,3
75516,AudioTech,South Korea,Headphones,1,03-02-2025,03-02-2025,0
75506,AudioTech,South Korea,Headphones,1,05-02-2025,03-02-2025,-2
75498,AudioTech,South Korea,Headphones,1,05-02-2025,05-02-2025,0
75521,AudioTech,South Korea,Headphones,1,05-02-2025,03-02-2025,-2
75528,AudioTech,South Korea,Headphones,1,02-02-2025,03-02-2025,1
75550,AudioTech,South Korea,Headphones,1,02-02-2025,03-02-2025,1
75535,AudioTech,South Korea,Headphones,1,05-02-2025,07-02-2025,2
75509,AudioTech,South Korea,Headphones,1,05-02-2025,06-02-2025,1
75523,AudioTech,South Korea,Headphones,1,05-02-2025,05-02-2025,0
75539,AudioTech,South Korea,Headphones,1,05-02-2025,06-02-2025,1
75520,AudioTech,South Korea,Headphones,1,05-02-2025,07-02-2025,2
75532,AudioTech,South Korea,Headphones,1,05-02-2025,04-02-2025,-1
75504,AudioTech,South Korea,Headphones,1,03-02-2025,06-02-2025,3
75513,AudioTech,South Korea,Headphones,1,01-02-2025,01-02-2025,0
75517,AudioTech,South Korea,Headphones,1,03-02-2025,04-02-2025,1
75519,AudioTech,South Korea,Headphones,1,05-02-2025,06-02-2025,1
75508,AudioTech,South Korea,Headphones,1,05-02-2025,05-02-2025,0
75542,AudioTech,South Korea,Headphones,1,05-02-2025,04-02-2025,-1
75537,AudioTech,South Korea,Headphones,1,05-02-2025,04-02-2025,-1
75534,AudioTech,South Korea,Headphones,1,05-02-2025,06-02-2025,1
75507,AudioTech,South Korea,Headphones,1,05-02-2025,04-02-2025,-1
75552,AudioTech,South Korea,Headphones,1,05-02-2025,04-02-2025,-1
75555,AudioTech,South Korea,Headphones,1,05-02-2025,07-02-2025,2
75524,AudioTech,South Korea,Headphones,1,05-02-2025,06-02-2025,1
75514,AudioTech,South Korea,Headphones,1,01-02-2025,01-02-2025,0
75554,AudioTech,South Korea,Headphones,1,05-02-2025,06-02-2025,1
75543,AudioTech,South Korea,Headphones,1,05-02-2025,05-02-2025,0
75549,AudioTech,South Korea,Headphones,1,02-02-2025,03-02-2025,1
75510,AudioTech,South Korea,Headphones,1,05-02-2025,07-02-2025,2
75522,AudioTech,South Korea,Headphones,1,05-02-2025,04-02-2025,-1
75530,AudioTech,South Korea,Headphones,1,02-02-2025,03-02-2025,1
75557,AudioTech,South Korea,Headphones,1,02-02-2025,03-02-2025,1
75545,AudioTech,South Korea,Headphones,1,01-02-2025,02-02-2025,1
75493,AudioTech,South Korea,Headphones,1,03-02-2025,05-02-2025,2
75169,GermanWorks,Germany,Computer Desk,1,05-02-2025,06-02-2025,1
75196,BrightTech,Taiwan,Desk Lamp,1,05-02-2025,03-02-2025,-2
75189,BrightTech,Taiwan,Desk Lamp,1,05-02-2025,06-02-2025,1
75184,GermanWorks,Germany,Computer Desk,1,05-02-2025,06-02-2025,1
75163,GermanWorks,Germany,Computer Desk,1,05-02-2025,05-02-2025,0
75152,GermanWorks,Germany,Computer Desk,1,05-02-2025,04-02-2025,-1
75198,BrightTech,Taiwan,Desk Lamp,1,05-02-2025,05-02-2025,0
75203,BrightTech,Taiwan,Desk Lamp,1,02-02-2025,03-02-2025,1
75155,GermanWorks,Germany,Computer Desk,1,02-02-2025,03-02-2025,1
75192,BrightTech,Taiwan,Desk Lamp,1,05-02-2025,04-02-2025,-1
75209,BrightTech,Taiwan,Desk Lamp,1,05-02-2025,06-02-2025,1
75162,GermanWorks,Germany,Computer Desk,1,05-02-2025,04-02-2025,-1
75176,GermanWorks,Germany,Computer Desk,1,05-02-2025,03-02-2025,-2
75174,GermanWorks,Germany,Computer Desk,1,05-02-2025,06-02-2025,1
75172,GermanWorks,Germany,Computer Desk,1,05-02-2025,04-02-2025,-1
75150,GermanWorks,Germany,Computer Desk,1,03-02-2025,07-02-2025,4
75200,BrightTech,Taiwan,Desk Lamp,1,05-02-2025,07-02-2025,2
75199,BrightTech,Taiwan,Desk Lamp,1,05-02-2025,06-02-2025,1
75166,GermanWorks,Germany,Computer Desk,1,05-02-2025,03-02-2025,-2
75160,GermanWorks,Germany,Computer Desk,1,05-02-2025,07-02-2025,2
75175,GermanWorks,Germany,Computer Desk,1,05-02-2025,07-02-2025,2
75153,GermanWorks,Germany,Computer Desk,1,02-02-2025,03-02-2025,1
75197,BrightTech,Taiwan,Desk Lamp,1,05-02-2025,04-02-2025,-1
75170,GermanWorks,Germany,Computer Desk,1,05-02-2025,07-02-2025,2
75167,GermanWorks,Germany,Computer Desk,1,03-02-2025,04-02-2025,1
75201,BrightTech,Taiwan,Desk Lamp,1,05-02-2025,03-02-2025,-2
75216,BrightTech,Taiwan,Desk Lamp,1,03-02-2025,03-02-2025,0
75214,BrightTech,Taiwan,Desk Lamp,1,03-02-2025,06-02-2025,3
75215,BrightTech,Taiwan,Desk Lamp,1,02-02-2025,03-02-2025,1
75218,BrightTech,Taiwan,Desk Lamp,1,03-02-2025,05-02-2025,2
75212,BrightTech,Taiwan,Desk Lamp,1,03-02-2025,04-02-2025,1
75188,BrightTech,Taiwan,Desk Lamp,1,05-02-2025,05-02-2025,0
75178,GermanWorks,Germany,Computer Desk,1,05-02-2025,05-02-2025,0
75151,GermanWorks,Germany,Computer Desk,1,05-02-2025,03-02-2025,-2
75168,GermanWorks,Germany,Computer Desk,1,05-02-2025,05-02-2025,0
75185,BrightTech,Taiwan,Desk Lamp,1,05-02-2025,07-02-2025,2
75195,BrightTech,Taiwan,Desk Lamp,1,05-02-2025,07-02-2025,2
75194,BrightTech,Taiwan,Desk Lamp,1,05-02-2025,06-02-2025,1
75191,BrightTech,Taiwan,Desk Lamp,1,05-02-2025,03-02-2025,-2
75190,BrightTech,Taiwan,Desk Lamp,1,05-02-2025,07-02-2025,2
75205,BrightTech,Taiwan,Desk Lamp,1,05-02-2025,07-02-2025,2
75187,BrightTech,Taiwan,Desk Lamp,1,05-02-2025,04-02-2025,-1
75183,GermanWorks,Germany,Computer Desk,1,05-02-2025,05-02-2025,0
75164,GermanWorks,Germany,Computer Desk,1,05-02-2025,06-02-2025,1
75161,GermanWorks,Germany,Computer Desk,1,05-02-2025,03-02-2025,-2
75177,GermanWorks,Germany,Computer Desk,1,05-02-2025,04-02-2025,-1
75211,BrightTech,Taiwan,Desk Lamp,1,02-02-2025,03-02-2025,1
75213,BrightTech,Taiwan,Desk Lamp,1,03-02-2025,05-02-2025,2
75173,GermanWorks,Germany,Computer Desk,1,01-02-2025,01-02-2025,0
75208,BrightTech,Taiwan,Desk Lamp,1,05-02-2025,05-02-2025,0
75179,GermanWorks,Germany,Computer Desk,1,05-02-2025,06-02-2025,1
75181,GermanWorks,Germany,Computer Desk,1,05-02-2025,03-02-2025,-2
75156,GermanWorks,Germany,Computer Desk,1,05-02-2025,03-02-2025,-2
75207,BrightTech,Taiwan,Desk Lamp,1,05-02-2025,04-02-2025,-1
75157,GermanWorks,Germany,Computer Desk,1,05-02-2025,04-02-2025,-1
75180,GermanWorks,Germany,Computer Desk,1,05-02-2025,07-02-2025,2
75193,BrightTech,Taiwan,Desk Lamp,1,05-02-2025,05-02-2025,0
75217,BrightTech,Taiwan,Desk Lamp,1,03-02-2025,04-02-2025,1
75186,BrightTech,Taiwan,Desk Lamp,1,05-02-2025,03-02-2025,-2
75182,GermanWorks,Germany,Computer Desk,1,05-02-2025,04-02-2025,-1
75165,GermanWorks,Germany,Computer Desk,1,05-02-2025,07-02-2025,2
75159,GermanWorks,Germany,Computer Desk,1,05-02-2025,06-02-2025,1
75171,GermanWorks,Germany,Computer Desk,1,05-02-2025,03-02-2025,-2
75206,BrightTech,Taiwan,Desk Lamp,1,05-02-2025,03-02-2025,-2
75158,GermanWorks,Germany,Computer Desk,1,05-02-2025,05-02-2025,0
75202,BrightTech,Taiwan,Desk Lamp,1,02-02-2025,03-02-2025,1
75210,BrightTech,Taiwan,Desk Lamp,1,02-02-2025,03-02-2025,1
75204,BrightTech,Taiwan,Desk Lamp,1,02-02-2025,03-02-2025,1
75154,GermanWorks,Germany,Computer Desk,1,02-02-2025,03-02-2025,1
75766,BrewMaster,Italy,Coffee Maker,1,05-03-2025,03-03-2025,-2
75765,BrewMaster,Italy,Coffee Maker,1,05-03-2025,07-03-2025,2
75764,BrewMaster,Italy,Coffee Maker,1,03-03-2025,06-03-2025,3
75763,BrewMaster,Italy,Coffee Maker,1,03-03-2025,05-03-2025,2
75762,BrewMaster,Italy,Coffee Maker,1,03-03-2025,04-03-2025,1
75761,BrewMaster,Italy,Coffee Maker,1,03-03-2025,03-03-2025,0
75760,BrewMaster,Italy,Coffee Maker,1,03-03-2025,07-03-2025,4
75759,BrewMaster,Italy,Coffee Maker,1,02-03-2025,03-03-2025,1
75758,BrewMaster,Italy,Coffee Maker,1,03-03-2025,05-03-2025,2
75757,BrewMaster,Italy,Coffee Maker,1,05-03-2025,04-03-2025,-1
75756,BrewMaster,Italy,Coffee Maker,1,05-03-2025,03-03-2025,-2
75755,BrewMaster,Italy,Coffee Maker,1,05-03-2025,07-03-2025,2
75754,BrewMaster,Italy,Coffee Maker,1,03-03-2025,06-03-2025,3
75753,BrewMaster,Italy,Coffee Maker,1,03-03-2025,05-03-2025,2
75752,BrewMaster,Italy,Coffee Maker,1,05-03-2025,04-03-2025,-1
75751,BrewMaster,Italy,Coffee Maker,1,05-03-2025,03-03-2025,-2
75750,BrewMaster,Italy,Coffee Maker,1,05-03-2025,07-03-2025,2
75749,BrewMaster,Italy,Coffee Maker,1,05-03-2025,06-03-2025,1
75748,BrewMaster,Italy,Coffee Maker,1,03-03-2025,05-03-2025,2
75747,BrewMaster,Italy,Coffee Maker,1,01-03-2025,02-03-2025,1
75746,BrewMaster,Italy,Coffee Maker,1,05-03-2025,03-03-2025,-2
75745,BrewMaster,Italy,Coffee Maker,1,05-03-2025,07-03-2025,2
75744,BrewMaster,Italy,Coffee Maker,1,05-03-2025,06-03-2025,1
75743,BrewMaster,Italy,Coffee Maker,1,05-03-2025,05-03-2025,0
75742,BrewMaster,Italy,Coffee Maker,1,05-03-2025,04-03-2025,-1
75741,BrewMaster,Italy,Coffee Maker,1,05-03-2025,03-03-2025,-2
75740,BrewMaster,Italy,Coffee Maker,1,05-03-2025,07-03-2025,2
75739,BrewMaster,Italy,Coffee Maker,1,05-03-2025,06-03-2025,1
75738,BrewMaster,Italy,Coffee Maker,1,05-03-2025,05-03-2025,0
75737,BrewMaster,Italy,Coffee Maker,1,05-03-2025,04-03-2025,-1
75736,BrewMaster,Italy,Coffee Maker,1,05-03-2025,03-03-2025,-2
75735,BrewMaster,Italy,Coffee Maker,1,05-03-2025,07-03-2025,2
75734,BrewMaster,Italy,Coffee Maker,1,03-03-2025,06-03-2025,3
75733,BrewMaster,Italy,Coffee Maker,1,03-03-2025,05-03-2025,2
75732,BrewMaster,Italy,Coffee Maker,1,05-03-2025,04-03-2025,-1
75731,BrewMaster,Italy,Coffee Maker,1,05-03-2025,03-03-2025,-2
75730,BrewMaster,Italy,Coffee Maker,1,03-03-2025,07-03-2025,4
75729,BrewMaster,Italy,Coffee Maker,1,03-03-2025,06-03-2025,3
75713,AudioTech,South Korea,Headphones,1,03-03-2025,05-03-2025,2
75717,AudioTech,South Korea,Headphones,1,03-03-2025,04-03-2025,1
75715,AudioTech,South Korea,Headphones,1,03-03-2025,07-03-2025,4
75704,AudioTech,South Korea,Headphones,1,02-03-2025,03-03-2025,1
75716,AudioTech,South Korea,Headphones,1,03-03-2025,03-03-2025,0
75711,AudioTech,South Korea,Headphones,1,03-03-2025,03-03-2025,0
75710,AudioTech,South Korea,Headphones,1,03-03-2025,07-03-2025,4
75727,AudioTech,South Korea,Headphones,1,03-03-2025,04-03-2025,1
75728,AudioTech,South Korea,Headphones,1,03-03-2025,05-03-2025,2
75705,AudioTech,South Korea,Headphones,1,02-03-2025,03-03-2025,1
75706,AudioTech,South Korea,Headphones,1,02-03-2025,03-03-2025,1
75725,AudioTech,South Korea,Headphones,1,03-03-2025,07-03-2025,4
75714,AudioTech,South Korea,Headphones,1,03-03-2025,06-03-2025,3
75708,AudioTech,South Korea,Headphones,1,05-03-2025,05-03-2025,0
75718,AudioTech,South Korea,Headphones,1,05-03-2025,05-03-2025,0
75719,AudioTech,South Korea,Headphones,1,05-03-2025,06-03-2025,1
75722,AudioTech,South Korea,Headphones,1,01-03-2025,01-03-2025,0
75724,AudioTech,South Korea,Headphones,1,01-03-2025,01-03-2025,0
75712,AudioTech,South Korea,Headphones,1,03-03-2025,04-03-2025,1
75726,AudioTech,South Korea,Headphones,1,03-03-2025,03-03-2025,0
75709,AudioTech,South Korea,Headphones,1,03-03-2025,06-03-2025,3
75700,AudioTech,South Korea,Headphones,1,05-03-2025,07-03-2025,2
75707,AudioTech,South Korea,Headphones,1,05-03-2025,04-03-2025,-1
75698,AudioTech,South Korea,Headphones,1,05-03-2025,05-03-2025,0
75721,AudioTech,South Korea,Headphones,1,01-03-2025,01-03-2025,0
75699,AudioTech,South Korea,Headphones,1,05-03-2025,06-03-2025,1
75702,AudioTech,South Korea,Headphones,1,02-03-2025,03-03-2025,1
75703,AudioTech,South Korea,Headphones,1,02-03-2025,03-03-2025,1
75701,AudioTech,South Korea,Headphones,1,05-03-2025,03-03-2025,-2
75720,AudioTech,South Korea,Headphones,1,01-03-2025,01-03-2025,0
75723,AudioTech,South Korea,Headphones,1,01-03-2025,01-03-2025,0
75429,SteelBuilt,USA,File Cabinet,1,02-03-2025,03-03-2025,1
75477,SteelBuilt,USA,File Cabinet,1,02-03-2025,03-03-2025,1
75480,SteelBuilt,USA,File Cabinet,1,05-03-2025,07-03-2025,2
75441,SteelBuilt,USA,File Cabinet,1,03-03-2025,03-03-2025,0
75427,SteelBuilt,USA,File Cabinet,1,02-03-2025,03-03-2025,1
75472,SteelBuilt,USA,File Cabinet,1,02-03-2025,03-03-2025,1
75435,SteelBuilt,USA,File Cabinet,1,05-03-2025,07-03-2025,2
75490,AudioTech,South Korea,Headphones,1,05-03-2025,07-03-2025,2
75425,SteelBuilt,USA,File Cabinet,1,05-03-2025,07-03-2025,2
75466,SteelBuilt,USA,File Cabinet,1,05-03-2025,03-03-2025,-2
75444,SteelBuilt,USA,File Cabinet,1,02-03-2025,03-03-2025,1
75483,AudioTech,South Korea,Headphones,1,05-03-2025,05-03-2025,0
75434,SteelBuilt,USA,File Cabinet,1,05-03-2025,06-03-2025,1
75451,SteelBuilt,USA,File Cabinet,1,05-03-2025,03-03-2025,-2
75461,SteelBuilt,USA,File Cabinet,1,02-03-2025,03-03-2025,1
75459,SteelBuilt,USA,File Cabinet,1,02-03-2025,03-03-2025,1
75492,AudioTech,South Korea,Headphones,1,03-03-2025,04-03-2025,1
75424,SteelBuilt,USA,File Cabinet,1,05-03-2025,06-03-2025,1
75454,SteelBuilt,USA,File Cabinet,1,05-03-2025,06-03-2025,1
75491,AudioTech,South Korea,Headphones,1,03-03-2025,03-03-2025,0
75463,SteelBuilt,USA,File Cabinet,1,02-03-2025,03-03-2025,1
75465,SteelBuilt,USA,File Cabinet,1,05-03-2025,07-03-2025,2
75448,SteelBuilt,USA,File Cabinet,1,05-03-2025,05-03-2025,0
75447,SteelBuilt,USA,File Cabinet,1,05-03-2025,04-03-2025,-1
75433,SteelBuilt,USA,File Cabinet,1,05-03-2025,05-03-2025,0
75450,SteelBuilt,USA,File Cabinet,1,05-03-2025,07-03-2025,2
75468,SteelBuilt,USA,File Cabinet,1,05-03-2025,05-03-2025,0
75445,SteelBuilt,USA,File Cabinet,1,02-03-2025,03-03-2025,1
75487,AudioTech,South Korea,Headphones,1,05-03-2025,04-03-2025,-1
75482,SteelBuilt,USA,File Cabinet,1,05-03-2025,04-03-2025,-1
75476,SteelBuilt,USA,File Cabinet,1,05-03-2025,03-03-2025,-2
75438,SteelBuilt,USA,File Cabinet,1,05-03-2025,05-03-2025,0
75474,SteelBuilt,USA,File Cabinet,1,05-03-2025,06-03-2025,1
75431,SteelBuilt,USA,File Cabinet,1,02-03-2025,03-03-2025,1
75443,SteelBuilt,USA,File Cabinet,1,03-03-2025,05-03-2025,2
75479,SteelBuilt,USA,File Cabinet,1,03-03-2025,06-03-2025,3
75453,SteelBuilt,USA,File Cabinet,1,05-03-2025,05-03-2025,0
75439,SteelBuilt,USA,File Cabinet,1,01-03-2025,01-03-2025,0
75432,SteelBuilt,USA,File Cabinet,1,05-03-2025,04-03-2025,-1
75470,SteelBuilt,USA,File Cabinet,1,05-03-2025,07-03-2025,2
75486,AudioTech,South Korea,Headphones,1,05-03-2025,03-03-2025,-2
75484,AudioTech,South Korea,Headphones,1,05-03-2025,06-03-2025,1
75426,SteelBuilt,USA,File Cabinet,1,05-03-2025,03-03-2025,-2
75436,SteelBuilt,USA,File Cabinet,1,05-03-2025,03-03-2025,-2
75456,SteelBuilt,USA,File Cabinet,1,05-03-2025,03-03-2025,-2
75485,AudioTech,South Korea,Headphones,1,02-03-2025,03-03-2025,1
75458,SteelBuilt,USA,File Cabinet,1,02-03-2025,03-03-2025,1
75488,AudioTech,South Korea,Headphones,1,05-03-2025,05-03-2025,0
75449,SteelBuilt,USA,File Cabinet,1,05-03-2025,06-03-2025,1
75460,SteelBuilt,USA,File Cabinet,1,02-03-2025,03-03-2025,1
75437,SteelBuilt,USA,File Cabinet,1,05-03-2025,04-03-2025,-1
75471,SteelBuilt,USA,File Cabinet,1,05-03-2025,03-03-2025,-2
75469,SteelBuilt,USA,File Cabinet,1,05-03-2025,06-03-2025,1
75446,SteelBuilt,USA,File Cabinet,1,02-03-2025,03-03-2025,1
75464,SteelBuilt,USA,File Cabinet,1,02-03-2025,03-03-2025,1
75440,SteelBuilt,USA,File Cabinet,1,01-03-2025,01-03-2025,0
75430,SteelBuilt,USA,File Cabinet,1,03-03-2025,07-03-2025,4
75473,SteelBuilt,USA,File Cabinet,1,05-03-2025,05-03-2025,0
75475,SteelBuilt,USA,File Cabinet,1,05-03-2025,07-03-2025,2
75452,SteelBuilt,USA,File Cabinet,1,05-03-2025,04-03-2025,-1
75455,SteelBuilt,USA,File Cabinet,1,05-03-2025,07-03-2025,2
75462,SteelBuilt,USA,File Cabinet,1,02-03-2025,03-03-2025,1
75457,SteelBuilt,USA,File Cabinet,1,02-03-2025,03-03-2025,1
75489,AudioTech,South Korea,Headphones,1,05-03-2025,06-03-2025,1
75481,SteelBuilt,USA,File Cabinet,1,03-03-2025,03-03-2025,0
75442,SteelBuilt,USA,File Cabinet,1,02-03-2025,03-03-2025,1
75428,SteelBuilt,USA,File Cabinet,1,03-03-2025,05-03-2025,2
75467,SteelBuilt,USA,File Cabinet,1,05-03-2025,04-03-2025,-1
75478,SteelBuilt,USA,File Cabinet,1,02-03-2025,03-03-2025,1
75257,BrightTech,Taiwan,Desk Lamp,1,03-03-2025,04-03-2025,1
